Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
10.4,0.00064464484,-0.023815058,0.004865224,0.067807995,0.00056991726,0.0051264088,47.624226,17.37357,487.93008,15.04539,0.020778187,0.02708822,499.3268,501.49802
10.41,-0.0051530567,-0.14748085,-0.0036025196,-0.020427957,-0.00017840124,-0.0040389798,45.10255,4.980665,607.1178,15.000029,0.019414308,-0.027643701,503.21896,501.83444
10.42,0.0061203064,-0.011179041,0.010189299,0.03640847,0.001716816,0.013805402,47.216908,14.408544,496.2115,15.036183,0.0020970867,0.006226296,499.68134,503.3823
10.43,0.0043723853,0.1724874,0.011199769,0.046782363,0.0017176657,0.015097757,45.37457,8.797724,593.60297,14.948852,0.013737987,0.00588405,497.02167,503.66055
10.44,0.0010004612,-0.08387484,0.0009819149,0.031866554,-0.00021098997,0.0010472259,48.299282,18.687925,437.28595,14.972109,-0.002203188,-0.012945442,501.94043,501.47345
10.45,0.0045435294,0.085125044,0.0034338888,0.002367459,5.7409416e-06,0.0030637803,46.99024,13.483961,530.8645,15.006685,0.0020371526,-0.0038145552,500.1637,500.18997
10.46,-0.00073970447,-0.15900692,0.0062762136,0.03407142,0.00085940445,0.0085294135,46.592045,11.580238,541.7327,14.975617,0.0022575206,-0.040592648,501.66315,501.1165
10.47,0.0042123925,-0.01103697,0.005464481,0.0628096,0.0010218697,0.0072906325,46.76344,12.444051,537.7248,14.974544,0.015697602,0.006271391,499.6021,502.19717
10.48,-0.0025184508,-0.07292058,0.0059084278,-0.032415885,0.0017594714,0.007956278,46.840317,14.303489,497.2185,15.014161,0.01946348,-0.0055595627,499.94125,499.34262
10.49,0.0025493044,-0.218181,0.0077604325,0.003784591,0.0018168774,0.008770979,47.483074,16.258312,492.81094,15.005218,0.046723146,0.021951795,498.41238,501.94235
10.5,0.0011497708,0.08569153,0.016263941,0.026681637,0.0032811058,0.019388836,44.99559,7.871128,641.4373,14.981729,0.018179726,-0.006069665,503.93042,499.64102
10.51,0.0036318607,0.03644871,0.011096869,0.02955077,0.0015254843,0.016068863,47.096672,15.266272,505.5757,14.947506,-0.017288331,-0.016851738,496.0067,501.8514
10.52,-0.0063616545,-0.022114992,-0.008307123,-0.03918001,-0.0017713006,-0.0104289,46.230595,10.347186,615.22375,15.043173,-0.018488454,0.012043462,499.09933,499.46548
10.53,0.0003282267,-0.057680454,0.00719156,0.0303435,0.001365532,0.007887788,46.376373,12.57227,562.59564,15.02564,-0.019577442,0.01374924,502.6251,503.83792
10.54,0.003883358,0.0231864,0.004892121,-0.023229,0.0015678529,0.003706161,45.92066,9.592479,574.0479,15.000842,-0.0153799495,-0.001283218,498.2233,504.60483
10.55,0.0011249642,-0.01917021,0.009595182,-0.038099095,0.0017519651,0.013139762,48.26762,19.553574,448.39127,15.012579,0.009346146,-0.015209272,499.29462,503.69647
10.56,-0.00081365183,0.056965977,0.004262841,-0.08711667,0.00093196647,0.0047858004,44.001694,4.4712315,717.8803,15.008646,-0.014607151,-0.0068708463,501.77863,499.84525
10.57,-0.0042290874,-0.154797,0.000118678436,-0.013741665,7.42593e-05,0.00015489524,46.772106,11.94555,536.83075,14.945431,-0.01617061,-0.0020987727,500.68262,500.80396
10.58,0.0022295446,-0.1561866,0.005114603,-0.021333188,0.00066383934,0.0063641295,46.353954,11.421609,575.57574,14.997049,0.0016437246,-0.020011215,498.5285,495.71664
10.59,-0.003212136,0.20601806,0.009481823,0.005831238,0.002304642,0.0128688915,47.21454,15.621793,497.05652,14.965297,0.0073707593,-0.032331243,500.53717,504.68243
10.6,0.0004952522,-0.19356444,0.0036017867,0.03534464,0.00020644626,0.0035158861,44.748493,5.4530854,666.7097,14.951368,-0.023533372,0.0034275264,497.0279,498.89142
10.61,0.005749977,-0.1924573,0.007310349,0.023058755,0.0010558577,0.008269486,46.308132,11.52953,550.90643,15.043775,-0.01208709,0.009191861,502.64716,503.05542
10.62,-0.0032495195,-0.082114376,0.0010543673,-0.0680252,8.520909e-05,0.0013221852,47.06926,14.998138,536.28644,15.028946,-0.0044316263,-0.003726934,504.9113,504.04974
10.63,-0.0038540885,-0.38951913,-0.0019468222,0.027729766,-0.00043505718,-0.00037510833,46.04768,10.681341,561.9757,15.115264,-0.032940477,-0.0026097675,502.39423,499.09735
10.64,0.005999222,-0.028120402,0.009168401,-0.005637383,0.0015476153,0.009346478,45.275017,8.947618,612.0997,14.986796,0.00013047851,0.005069347,502.57455,508.44995
10.65,0.0005770341,0.048499614,0.0023868277,0.02877637,0.00018873409,0.003916095,45.524296,8.917542,596.2244,15.04999,0.020419499,-0.0052646846,502.56174,499.4876
10.66,0.0023907027,-0.3382517,0.0115773,-0.027399123,0.002192548,0.015719708,45.84838,11.095061,603.1447,14.943996,0.023507828,0.0055721127,497.76984,502.85117
10.67,-0.0022253334,-0.38658878,-0.003408068,0.03673614,-0.00043070168,-0.006049438,46.883522,12.647313,545.96265,15.002009,-0.0010343149,0.008091376,498.93423,500.6916
10.68,-0.00017084647,-0.0016445596,0.002851133,0.061397508,2.5100773e-05,0.004021772,47.05791,14.219234,477.2786,15.019019,-0.007988978,0.0062447274,499.85513,499.66907
10.69,0.004729369,0.035393596,0.008609245,-0.044379443,0.0018492861,0.010248458,46.972157,14.714494,497.01636,15.048593,0.005475172,-0.001095824,501.0103,504.99298
10.7,0.005175692,-0.33399528,0.0077336007,0.03766461,0.0020407424,0.008732186,47.07026,15.081713,488.8605,14.985015,0.0096649835,0.0072919787,503.09314,504.89108
10.71,0.0048669917,-0.023724243,0.013899262,0.0012007336,0.0034354567,0.016085051,46.245476,10.124303,552.92444,14.917012,-0.03558468,0.02816711,504.84506,503.02692
10.72,-2.3275032e-05,0.14648254,0.010465123,0.11031578,0.002416133,0.015018719,44.766884,6.0488734,660.7517,15.053805,0.015614214,-0.026971368,503.4686,503.58997
10.73,-0.00048997387,0.08557163,0.0026413882,0.0011040884,0.00044153625,0.0026955914,45.73662,9.146406,591.3417,15.072063,0.0060916133,0.013502977,503.52884,500.87314
10.74,0.0012632831,-0.027822472,0.0023198505,0.031044679,0.00034974312,0.0038765103,47.66558,16.178988,478.38696,14.984192,0.00028836803,0.012796892,495.94806,498.79306
10.75,-0.0017467481,-0.022780053,-0.0037682634,-9.85173e-05,-0.0010427736,-0.00577212,46.551323,13.308658,535.27966,15.031762,0.004114633,-0.036936417,504.71732,501.42993
10.76,0.004988688,0.056546137,-0.0037195957,-0.025749125,-0.001229586,-0.0079072965,46.479504,12.493961,573.74884,14.947613,0.01499827,0.03442478,500.8075,500.62698
10.77,0.0019231709,0.2968983,-0.0016156945,0.046177626,-0.0009415258,-0.0004220507,45.88619,10.828541,584.3871,14.914592,0.01536145,0.029244155,498.96198,502.68646
10.78,-0.003986992,-0.17438878,-0.0017670433,0.012418885,0.00067012967,-0.0049019083,45.60417,8.127626,638.09143,14.974436,-0.006029304,-0.0046426365,494.67407,501.3958
10.79,0.0014390895,-0.10651537,-0.0029468462,0.012847287,-0.00046680623,-0.0045858948,47.9701,17.204266,440.74292,14.973168,-0.0047198758,-0.0024927033,499.42014,503.86304
10.8,-0.0061425893,-0.2819729,-0.0025066445,-0.035225626,-5.4842967e-05,-0.0029126299,47.904266,16.394962,448.272,15.047027,-0.022456843,0.040359933,496.14075,497.56937
10.81,0.005795995,-0.22359219,0.014977606,0.010150892,0.0025196364,0.01810633,46.24459,11.607239,538.8757,15.025438,-0.012203255,-0.008516797,499.58505,504.50748
10.82,0.0045854775,-0.35011315,-0.0035910439,-0.04411462,-0.0007572236,-0.008115138,45.343037,6.8727098,619.8761,14.914482,0.018525103,-0.022640308,496.57782,500.37036
10.83,-0.0031706966,-0.10804118,0.0051345206,-0.021894805,0.001448529,0.0061879917,46.833973,13.059504,515.64014,15.002804,0.0031679291,-0.03230568,504.0881,501.1707
10.84,0.00039911922,-0.069614746,0.0044749156,0.051636953,0.0009491353,0.007935038,46.389755,11.721977,552.9928,15.04201,-0.017050333,-0.006321966,498.21252,496.35275
10.85,-0.0018936514,0.06484945,0.009990555,-0.057439357,0.002326637,0.014534692,45.93478,10.060008,563.8459,15.050045,0.0023676627,0.01959499,500.7093,502.9593
10.86,0.0034073482,-0.15020305,0.0047210003,0.01066017,0.0007162775,0.0057374896,46.95455,14.24563,518.1277,14.994744,-0.035295054,-0.010331105,497.5614,502.33066
10.87,-0.0010278309,-0.016433213,0.00532373,0.043432,0.0015312491,0.006583959,46.38721,11.949778,549.9457,15.03069,-0.014472624,0.021123108,498.03503,504.09576
10.88,0.0025648847,0.09637572,0.013077547,0.047234558,0.0018251885,0.018102726,46.532326,13.703766,528.614,15.030948,0.023342157,0.0413223,502.26215,495.81332
10.89,0.004483478,-0.21628167,0.0046285675,-0.0037604275,0.00035716424,0.006813758,47.239697,15.56721,503.1531,14.933346,0.00965855,0.022713087,497.90878,499.36703
10.9,-0.0022225762,-0.0988491,0.0040883557,0.03341161,0.000403049,0.008317327,46.337654,11.151667,542.9305,15.014064,-0.014966702,-0.010701258,505.1707,498.17938
10.91,-0.0057144696,-0.16423167,-0.00035323863,-0.04174043,0.00093927316,-0.0027378567,46.43556,12.216803,543.77545,15.020608,0.010481737,0.023975676,498.99615,500.83682
10.92,0.0063605485,-0.08598963,-0.00456664,0.035402916,-0.000600643,-0.007035019,45.704506,9.908862,607.57776,15.017676,-0.0013580779,0.036912676,500.6443,503.9042
10.93,-0.006254803,-0.026350804,-0.0028320006,0.026665088,-0.00014475983,-0.0027089575,46.050865,9.125444,587.9943,15.025399,0.007916844,-0.016312113,502.25735,498.02283
10.94,0.005036112,-0.12383662,-0.0012847991,0.023362156,-0.0008493371,-0.0048659104,46.226414,12.306745,553.3803,15.03373,0.01925913,0.004739078,499.3995,496.71158
10.95,0.0055938065,0.13740341,-0.0005682175,0.06521542,-0.0006254049,-0.0018040802,46.42979,11.557224,538.3873,15.036587,0.029399559,0.020143503,499.76807,505.82413
10.96,-0.00040245778,0.1217435,0.010002474,0.05125868,0.0022595138,0.013159782,47.230843,15.053968,487.22678,14.981094,-0.011403753,-0.0120295435,498.91724,506.2573
10.97,-0.0048813974,-0.08255433,0.0015366354,0.08674041,0.00034505484,0.0054433946,47.221684,15.70048,487.24164,15.084174,0.03129331,0.0015238785,503.95047,497.5574
10.98,-0.004240696,-0.1954493,-0.0019590713,-0.010360153,-8.029095e-05,-0.003764838,45.61592,9.489148,588.0135,15.133836,-0.027877934,-0.039553218,498.62772,499.9825
10.99,-0.0011486167,-0.1808802,-0.0023950445,0.030366493,-0.00047996797,-0.005157344,44.732998,4.6867905,682.3138,15.036563,0.011406787,0.008827609,504.97467,500.74884
11.0,-0.00027571956,-0.1201697,0.0061043645,0.046759885,0.001471528,0.0058347154,45.53998,8.66643,629.125,14.98781,0.00015370209,-0.007926615,506.0258,502.32553
11.01,0.0004704116,0.17318954,-0.00067837466,0.026021164,-0.0004946927,7.131044e-05,46.491425,9.755114,525.1392,15.023766,0.023113662,-0.01031949,501.0908,503.0167
11.02,0.0047200443,-0.025529638,0.0024087797,-0.01572306,0.00036535002,-0.00050439616,46.46385,13.268732,553.9829,15.030984,0.050178498,-0.0042404584,500.95447,504.12735
11.03,-0.00289344,-0.52512944,0.00021228567,0.03812886,0.0005578563,0.0019485403,46.664345,12.536905,541.22076,15.056,0.0016861479,-0.019220784,500.8557,498.193
11.04,0.0055056787,0.031347215,0.008022853,0.0034563073,0.0010931925,0.010072108,45.626194,8.292764,589.3495,14.997405,-0.0015629533,0.007540469,504.227,501.2198
11.05,-0.0050077513,0.011230379,0.005123254,0.027996132,0.001625726,0.0073168823,47.175484,14.190507,506.02737,14.996862,0.0019124071,0.019962125,498.60574,504.66943
11.06,0.0013852732,-0.24855217,0.010310103,0.031309873,0.0019983451,0.014793051,45.86206,10.226313,599.8562,14.980391,-0.0043092566,0.023728235,495.65024,496.76633
11.07,0.0021797451,-0.16850114,0.0078087067,-0.034923688,0.0014274404,0.010265824,47.82581,18.764044,439.39972,15.071527,-6.615227e-05,0.0070453538,500.96655,500.73767
11.08,-0.0002522677,-0.14658566,0.0033940333,-0.02161308,0.000546234,0.005096912,46.818813,13.107593,480.2988,14.997096,0.013058201,0.009875398,498.54297,502.9613
11.09,0.0057610543,0.03791163,0.0013128243,0.0032828504,0.0005015627,-0.0010410026,46.237423,12.498054,566.91486,15.077867,-0.013571164,0.012630689,500.63083,505.65646
11.1,0.0027837157,0.044508368,0.008260094,0.0042734668,0.0024486757,0.010638678,46.23288,11.836709,535.6006,15.043169,0.011860367,0.02163667,500.0037,500.58154
11.11,0.0054468606,-0.31644887,0.0019243248,0.007732515,-3.5155914e-05,0.0017457856,46.693844,12.884417,557.81366,14.935366,-0.008380215,-0.0066661336,499.78143,499.78452
11.12,-0.0021583405,-0.21556838,-0.0069486834,0.0070628347,-0.00086264615,-0.011948539,47.13868,14.230539,540.6551,14.990961,-0.029154135,-0.0076553617,495.16745,504.0519
11.13,0.0017442913,-0.13590232,0.010814732,0.039290156,0.002008026,0.015205073,46.498333,11.704272,511.2648,14.994449,0.0069464855,-0.02483083,497.59943,499.76068
11.14,-0.00047488022,-0.39457798,-0.0006867505,0.04912818,-0.0001688048,-0.0011739542,45.915512,8.622794,586.23004,15.052503,-0.00858793,-0.01596158,500.00342,497.8487
11.15,-0.00130027,-0.0025182893,0.0065386486,0.016735455,0.001962472,0.009764777,45.957348,8.689385,545.1143,15.038004,-0.008289144,0.019386914,500.3832,501.58606
11.16,0.0041881027,-0.06049837,0.014361173,0.044056956,0.002814882,0.019175706,46.294994,13.056,537.5617,15.025503,0.008854345,-0.037982695,502.6095,502.96518
11.17,-0.00055988715,-0.09818227,-0.0013538479,-0.012318101,-0.00044945395,-0.0015023999,45.99923,8.941482,569.88245,15.027855,0.018251251,-0.015772345,499.69122,504.5371
11.18,0.004760853,-0.3024272,0.0037278875,-0.032091632,0.00016957105,0.003413619,46.30944,11.485573,541.69666,14.9540615,0.026260111,-0.0025829459,503.79443,501.10022
11.19,0.007076461,-0.16165341,0.0123761855,-0.024959583,0.0027529425,0.015631871,46.64144,12.722236,526.3583,14.997965,0.000800235,0.022719784,498.12936,502.68716
11.2,-0.0041906736,-0.15121138,0.0063835206,-0.027027193,0.0015333734,0.009175319,46.18979,10.728784,564.5786,14.970846,-0.031816714,-0.0204755,500.7135,501.1248
11.21,0.0001574368,-0.2775212,-0.0010246283,0.030502336,0.00051168224,-0.004285793,45.839764,8.330059,615.9364,15.032089,-0.009871026,-0.0025081497,500.78366,508.18433
11.22,0.0008804633,-0.28304765,-0.005293934,0.11203899,-0.0005745345,-0.0057239663,46.69337,11.361519,527.67993,14.97063,-0.0059222556,0.00042148962,496.8224,498.35147
11.23,-0.00080463797,0.13231929,-0.0043886937,-0.0064374637,-0.00041215814,-0.0055319685,47.753963,15.508331,469.608,15.015579,-0.006518711,0.0020517842,502.78262,503.66367
11.24,-0.0020472978,0.12317295,-0.0019898585,-0.029109124,-0.00027917774,-0.00370315,45.921616,9.3285055,595.34235,15.073297,-0.012631561,-0.0055987234,498.02475,504.39215
11.25,-0.0077135465,0.26404116,-0.0029379758,0.010176281,5.611297e-05,-0.0021263328,48.119125,15.811043,415.56833,15.041714,-0.005807847,0.0055996636,505.98352,502.00168
11.26,0.005427886,0.1211365,0.0038157403,0.0037751307,-0.00044747916,0.0028251754,47.688705,19.311329,510.02777,14.966852,0.024634121,-0.024546897,501.42523,505.1917
11.27,0.009405077,-0.19842894,0.004407184,-0.010788698,0.00031498284,0.0019634943,45.551144,10.210172,626.6091,14.970691,-0.016325576,0.015503838,506.0473,502.53513
11.28,-0.0004888257,-0.18115628,-0.0020211283,-0.009159768,-0.0005166122,-0.0015083142,46.43306,11.40114,556.2393,14.909292,0.024891274,-0.0015591704,501.74377,498.6145
11.29,0.0023862252,-0.21321148,-0.0015005526,-0.04505804,-0.00025353965,-0.005656247,45.159008,6.5254197,617.783,14.988457,-0.0043980577,0.01100534,499.82172,502.12936
11.3,0.0039748657,-0.067376696,0.0032370994,0.04228595,7.519423e-05,0.003289876,46.141552,10.959332,583.89417,14.98719,0.0074271183,0.010236916,496.21893,504.9634
11.31,-0.0007528248,-0.32210815,0.0072410633,0.026764708,0.0015042652,0.009919117,45.625965,9.885397,603.576,15.023109,0.026719041,-0.0040908065,493.67227,503.25748
11.32,-0.00050867104,0.020709164,0.013844095,0.12146957,0.0029902102,0.018924862,45.8808,10.910569,567.53217,14.990305,0.01804339,0.012603417,500.2895,500.54584
11.33,0.0040577063,0.21156058,0.013358073,0.046136126,0.0019989188,0.016200945,46.220024,10.250689,528.31903,14.947066,0.011123282,-0.002381954,495.33212,499.61783
11.34,-0.0008717477,0.0763444,-0.001238504,-0.00074603234,-0.00062972493,0.0007350322,45.88364,8.310675,565.86664,15.02703,-0.012813627,-0.0020498033,499.89328,503.18707
11.35,-0.0017046011,-0.12503664,-0.0017904494,0.025560584,-0.00026049116,-0.0024116708,46.889263,13.327688,562.5246,15.018611,-0.0024691976,0.00461157,498.1226,500.5409
11.36,0.00029492792,0.050043613,0.0022070345,-0.012772836,-0.00013096922,0.004350024,46.75168,12.559727,533.6237,14.966842,-0.002414343,0.0035575381,499.71432,502.1871
11.37,0.005093384,0.04633625,-0.0035310662,-0.0126203485,-0.00054323825,-0.009402968,45.84214,7.8168283,594.5359,15.0702505,-0.026561392,0.054044608,498.21072,505.727
11.38,-0.0020916194,-0.1409893,0.002099664,-0.05247049,0.0009559626,0.0012118658,45.05628,5.1606207,652.0649,14.89572,0.019667115,-0.0029143519,509.01166,499.99396
11.39,0.0026556053,-0.05586176,0.0021397849,0.05218187,9.52555e-05,0.0024333121,46.958538,14.213324,499.84906,14.980313,0.0047949995,-0.005104441,501.4128,505.29037
11.4,0.0027928934,0.1344416,-0.00015484664,0.01616152,0.00023842836,-0.0029540802,45.367683,6.5267143,612.9107,14.99793,0.026841026,-0.021422654,500.209,501.47784
11.41,-0.0012783788,-0.13733287,0.009370573,0.0021668652,0.0024393443,0.012263656,46.353714,11.581545,554.9293,15.019791,-0.012177416,-0.0007480879,501.3444,502.64893
11.42,-0.0055492055,-0.10085099,0.00059029204,0.049868327,0.00032830448,0.0031708265,45.906425,7.338295,548.62506,15.121796,0.030376857,-0.021365048,502.93784,501.44937
11.43,0.0073367683,0.10748769,0.0065759774,-0.019198712,0.0017432494,0.007194206,45.75662,10.424086,592.87915,15.1276865,0.030561753,0.012509966,502.5109,505.87445
11.44,-0.002278239,-0.033325516,0.0020899377,0.046319447,0.0006468084,0.00015032338,45.425316,7.8964195,621.9317,15.00134,0.016815532,-0.027946347,498.1453,504.6056
11.45,0.0009390395,-0.33034825,0.01719979,0.04957397,0.0036853375,0.021899953,46.783154,13.415333,504.22772,15.035051,0.0066968086,-0.005457581,504.15512,500.79468
11.46,-0.0028729276,-0.12840293,0.003800072,0.046150565,0.00066732627,0.00622628,46.717297,12.526992,535.21124,14.997641,0.003642369,-0.010041654,500.54636,495.39917
11.47,0.0022146145,-0.25297168,0.017098881,-0.0011405704,0.0035571146,0.023266118,46.348686,12.677028,534.928,14.946988,-0.006741207,-0.0004066035,501.0871,503.135
11.48,0.0023182086,-0.18974648,0.0073711853,-0.029361665,0.0015145605,0.009893642,46.008892,10.413244,591.17694,15.005205,0.0020242427,0.0025195638,496.9191,500.72067
11.49,0.00490592,-0.51710784,-0.0034269951,-0.031175043,-0.0007204219,-0.0053900788,46.613686,12.129911,490.44437,15.05838,-0.030146262,-0.0026112546,494.09418,497.90134
11.5,0.006219709,-0.0022658189,0.0045526237,0.004389816,0.000306644,0.0031101878,46.655243,12.214345,521.8835,15.029494,-0.00085975474,0.025853973,495.92447,508.60553
11.51,0.0008313651,0.035140716,0.010835086,0.043320335,0.0025155656,0.015229023,47.90986,17.411373,459.98087,14.957412,-0.011168427,-0.011316348,496.2496,498.8518
11.52,0.0026000103,-0.11298542,0.00938731,0.034373447,0.0018337977,0.013520382,46.394775,13.653044,528.2698,15.012531,0.0067007723,0.005407643,499.4817,502.01123
11.53,-0.0065879114,-0.49641275,0.0016239886,-0.0044327453,0.0008816032,0.0016760125,47.165695,13.627945,491.58847,14.913691,-0.009992493,-0.011926661,506.99243,501.43942
11.54,0.006801425,-0.079562314,0.010190075,-0.011330007,0.0018380053,0.012599814,47.040062,15.70834,511.8874,15.051965,0.014988396,0.030032264,501.18192,499.50058
11.55,-4.9722265e-05,-0.07927333,0.0024547917,-0.0031047503,3.406196e-06,0.005630503,46.72442,13.485738,559.79913,14.969278,-0.016938262,0.02010463,499.76706,500.3957
11.56,0.0005723393,0.05485198,0.013730999,0.020100687,0.0027022231,0.017240247,47.636562,17.5282,484.21503,14.945904,-0.0061041554,0.010855532,499.27405,498.84238
